File Path: F:\Surf URS\8-9-23\Test Run 6 8-9-2023 3 47 39 PM\DAQ- Crosshead, … - (Timed).txt   
Test: MTS EM Compression (Simplified) 109
Test Run: Test Run 6
Date: 8/9/2023 3:32:32 PM


Crosshead 	Load 	Time 
in	lbf	sec
0.00439420546172185	-1.30448717922849	0.159999996423721
0.00739323917600346	-1.30859197661522	0.259999990463257
0.010394617524658	-1.33493977615793	0.360000014305115
0.0133936503795746	-1.27289453946483	0.46000000834465
0.0163950287282291	-1.37256815750886	0.560000002384186
0.0193940615831456	-1.2512430517761	0.660000026226044
0.0223954410776203	-1.24288981267751	0.759999990463257
0.0253944739325368	-1.16735615945936	0.860000014305115
0.0283911624395355	-1.18712526330522	0.959999978542328
0.031394886281928	-1.04597445357461	1.05999994277954
0.0343939191368445	-0.98706752379403	1.1599999666214
0.037397642979237	-0.939341589569384	1.25999999046326
0.0403943291945957	-0.889767574624298	1.36000001430511
0.0433933666327925	-0.974163332322711	1.46000003814697
0.0463947415439866	-0.983907455838232	1.55999994277954
0.0493961210384614	-0.935294357109967	1.6599999666214
0.0523975005329358	-0.980913114842632	1.75999999046326
0.0553941867482945	-0.952703727725025	1.86000001430511
0.0583955662427689	-0.959430570031828	1.96000003814697
0.0613945990976854	-0.642494159834476	2.05999994277954
0.0643959785921602	-0.526676795596851	2.16000008583069
0.0673950114470768	-0.202096631350105	2.25999999046326
0.0703963909415512	0.0308241794732206	2.35999989509583
0.0733954237964677	0.0941936205391178	2.46000003814697
0.0763921145951067	0.367389844644198	2.55999994277954
0.079395836145859	0.676879502552249	2.66000008583069
0.0823948690007756	0.883458426431604	2.75999999046326
0.0853985951348083	1.07672473728831	2.85999989509583
0.0883976279897248	1.3712859711111	2.96000003814697
0.0913943142050835	1.78156567970142	3.05999994277954
0.0943956936995579	2.81558999739705	3.16000008583069
0.0973947265544744	3.79701948142938	3.25999999046326
0.100396106048949	4.66032873613841	3.35999989509583
0.103395138903866	5.74762751811032	3.46000003814697
0.10639651839834	6.50547996992689	3.55999994277954
0.109393204613699	7.43640153650623	3.66000008583069
0.112396930747732	8.43567893513431	3.75999999046326
0.115395963602648	9.44703274801079	3.85999989509583
0.118394996457565	10.3736715697558	3.96000003814697
0.121394029312481	11.4066071921036	4.05999994277954
0.124393062167398	12.388023812465	4.15999984741211
0.12739678830143	13.4482835869774	4.26000022888184
0.130395821156347	14.5592742492386	4.3600001335144
0.133397200650822	15.6421157692409	4.46000003814697
0.13639388686618	16.6689094175192	4.55999994277954
0.139395266360655	17.5643289675487	4.65999984741211
0.142394299215571	18.699846362341	4.76000022888184
0.145395678710046	19.9146211214875	4.8600001335144
0.14839705820452	20.9121353396232	4.96000003814697
0.151393744419879	22.0513523261687	5.05999994277954
0.154395114747793	23.1226148271978	5.15999984741211
0.15739415676927	24.1825144189246	5.26000022888184
0.160395527097184	25.293153474181	5.3600001335144
0.163396915758219	26.4448207790093	5.46000003814697
0.166395939446575	27.5636016803724	5.55999994277954
0.169394981468052	28.5957260338747	5.65999984741211
0.17239165851685	29.7729217224089	5.76000022888184
0.175395393817444	30.9384114704167	5.8600001335144
0.178394417505799	32.0469203017707	5.96000003814697
0.181395806166835	33.2077585463784	6.05999994277954
0.184394829855191	34.2264926760438	6.15999984741211
0.187393871876668	35.4991796816179	6.26000022888184
0.190395242204581	36.5335354532339	6.3600001335144
0.193394284226059	37.710856348165	6.46000003814697
0.196395654553973	38.829398842827	6.55999994277954
0.19939469657545	40.0789998470118	6.65999984741211
0.202396066903364	41.0389864492186	6.76000022888184
0.205392762285283	42.2060301286721	6.8600001335144
0.208394132613197	43.1776180468819	6.96000003814697
0.211395521274233	44.4117997975381	7.05999994277954
0.214394544962588	45.2904571267965	7.15999984741211
0.217395933623624	46.4156441362717	7.26000022888184
0.220392610672421	47.4834077188138	7.3600001335144
0.223393999333457	48.5769329462942	7.46000003814697
0.226393023021813	49.4122105469386	7.55999994277954
0.229396758322406	50.4189385837567	7.65999984741211
0.232393435371204	51.4467424589901	7.76000022888184
0.235392477392681	52.5391082409327	7.8600001335144
0.238393847720595	53.4051145786422	7.96000003814697
0.24139523638163	54.4074586764146	8.0600004196167
0.244394260069986	55.4365317671779	8.15999984741211
0.247390955451905	56.2845083837427	8.26000022888184
0.250392325779819	57.1275076172441	8.35999965667725
0.253391367801296	58.0519904877449	8.46000003814697
0.256395084768768	58.993885623187	8.5600004196167
0.259394126790246	59.8329399976099	8.65999984741211
0.262395497118159	60.6748689736919	8.76000022888184
0.265394539139637	61.4203718726478	8.85999965667725
0.268391216188435	62.2524489919703	8.96000003814697
0.27139260484947	62.8646842603198	9.0600004196167
0.274393975177384	63.6401818095209	9.15999984741211
0.277395363838419	64.5167981029952	9.26000022888184
0.280394387526775	65.2618207582372	9.35999965667725
0.283393429548252	66.0096837120157	9.46000003814697
0.286392453236608	66.8992391432673	9.5600004196167
0.289391495258085	67.5533379422195	9.65999984741211
0.292392865585999	68.3533553633271	9.76000022888184
0.295391907607476	69.0025625370223	9.85999965667725
0.298393277935391	69.9120069186537	9.96000003814697
0.301392319956868	70.6483440232986	10.0600004196167
0.304393690284782	71.3507622004935	10.1599998474121
0.307392732306259	72.0280704920759	10.2600002288818
0.310394120967294	72.8454041293819	10.3599996566772
0.313393126322528	73.5583327832867	10.460000038147
