File Path: F:\7-31-23-testing\Test Run 7 7-31-2023 3 54 27 PM\DAQ- Crosshead, … - (Timed).txt   
Test: MTS EM Compression (Simplified) 109
Test Run: Test Run 7
Date: 7/31/2023 3:36:09 PM


Crosshead 	Load 	Time 
in	lbf	sec
0.00381268829924942	-0.12256783014006	0.140000000596046
0.00680468753750224	-0.0566734682193606	0.239999994635582
0.00980606588615677	-0.044619253853029	0.340000003576279
0.0128074442348113	-0.281623355613285	0.439999997615814
0.0158088225834658	-0.0395798404266363	0.540000021457672
0.0188078554383824	-0.0593413131677277	0.639999985694885
0.021809234932857	-0.268515194560133	0.740000009536743
0.0248082677877735	-0.0571237770990822	0.839999973773956
0.027809644990608	-0.181334974696777	0.939999997615814
0.0308110244850826	-0.331487419538032	1.03999996185303
0.0338100573399991	-0.172814883066778	1.13999998569489
0.0368067458469978	-0.204382170679019	1.24000000953674
0.0398034343539965	-0.201945376019679	1.3400000333786
0.0428071604880291	-0.133522639482535	1.44000005722046
0.0458085353992232	-0.212202170419511	1.53999996185303
0.048809914893698	-0.301128807804165	1.63999998569489
0.0518089477486146	-0.294960838399685	1.74000000953674
0.0548079806035311	-0.179417872342118	1.8400000333786
0.0578070134584476	-0.151469001359713	1.94000005722046
0.0608083929529224	-0.173877851072805	2.03999996185303
0.0638097724473969	-0.172685817568668	2.14000010490417
0.0668088053023134	-0.120240658076239	2.24000000953674
0.0698078381572299	-0.063071784430864	2.33999991416931
0.0728068710121465	-0.219577770529103	2.44000005722046
0.0758082505066213	-0.369853720010731	2.53999996185303
0.0788119720573736	-0.448423440756988	2.64000010490417
0.0818110049122902	-0.0311065738987075	2.74000000953674
0.0848100377672067	-0.155201556269543	2.83999991416931
0.0878043865095677	0.066669384693247	2.94000005722046
0.0908081034770398	-0.0865411768120314	3.03999996185303
0.0938071454985169	-0.241055491463317	3.14000010490417
0.096810862465989	-0.147344077687876	3.24000000953674
0.0998098953209055	-0.148263776559166	3.33999991416931
0.102808928175822	-0.298125489038243	3.44000005722046
0.105807961030739	-0.108929558548757	3.53999996185303
0.108806993885655	-0.0131758184347693	3.64000010490417
0.11180837338013	-0.131544126498948	3.74000000953674
0.114807406235046	-0.120997296519113	3.83999991416931
0.117808785729521	-0.262796488862114	3.94000005722046
0.120807818584437	-0.083251648068237	4.03999996185303
0.123809198078912	-0.0609621424019591	4.1399998664856
0.126808230933829	-0.0590474653852527	4.23999977111816
0.129809610428303	-0.140681406339385	4.34000015258789
0.132810989922778	-0.163898590372813	4.44000005722046
0.135807676138136	0.0418091715435283	4.53999996185303
0.138809055632611	-0.131603111789923	4.6399998664856
0.141808088487528	-0.0622370862849953	4.73999977111816
0.144809467982002	-0.0610485232920716	4.84000015258789
0.147808500836919	-0.113922143523165	4.94000005722046
0.150807533691835	-0.0872443908216664	5.03999996185303
0.15380891318631	-0.0708015910787703	5.1399998664856
0.156810301847345	-0.147784323425043	5.23999977111816
0.159811672175259	-0.0351402559547845	5.34000015258789
0.162810695863615	-0.13098384663262	5.44000005722046
0.16581208452465	-0.175707534063919	5.53999996185303
0.168811108213006	-0.168625775036972	5.6399998664856
0.171812496874041	-0.193659791790263	5.73999977111816
0.174806845616403	-0.182806283856189	5.84000015258789
0.177805869304758	-0.079885098094881	5.94000005722046
0.180807257965794	-0.0719034247904942	6.03999996185303
0.183803935014591	-0.184727205113149	6.1399998664856
0.186807670315185	-0.0999865536381727	6.23999977111816
0.189806694003541	0.0174214721804622	6.34000015258789
0.192810410971013	-0.338516772505685	6.44000005722046
0.19580945299249	-0.2055741907835	6.53999996185303
0.198808495013967	-0.0354687920998251	6.6399998664856
0.201807518702323	0.0356044401795325	6.73999977111816
0.204808889030237	-0.224343465808043	6.84000015258789
0.207807931051714	-0.222904423023159	6.94000005722046
0.210806973073191	-0.121246396146383	7.03999996185303
0.213808343401106	-0.138079822695851	7.1399998664856
0.216807385422583	-0.0614634436771392	7.23999977111816
0.219808755750496	-0.130253578715107	7.34000015258789
0.222807779438852	-0.0838164369192109	7.44000005722046
0.225809168099888	-0.229475159323628	7.53999996185303
0.228808191788243	-0.0597274376894817	7.6399998664856
0.231804887170163	-0.245886041083085	7.73999977111816
0.234808604137635	-0.299369540011615	7.84000015258789
0.237807646159112	-0.234366784580895	7.94000005722046
0.240809016487026	0.0685622001692383	8.03999996185303
0.243808058508503	0.256283692679358	8.14000034332275
0.246807082196859	0.212455423940511	8.23999977111816
0.249808470857895	0.0319842916440032	8.34000015258789
0.252809841185808	0.216492928248803	8.4399995803833
0.255811229846844	0.256620908452348	8.53999996185303
0.258807906895641	0.193497428144022	8.64000034332275
0.261806948917119	-0.0103671229897885	8.73999977111816
0.264805972605474	0.0981832478722491	8.84000015258789
0.267809707906068	0.317927207649723	8.9399995803833
0.270811078233982	0.0819947401237862	9.03999996185303
0.273807773615901	0.221273885737289	9.14000034332275
0.276809143943815	0.264372931731885	9.23999977111816
0.279805839325734	0.269128898859699	9.34000015258789
0.282809556293206	0.189935223076122	9.4399995803833
0.285808598314683	0.240759895025579	9.53999996185303
0.288809968642597	0.31674905619044	9.64000034332275
0.291809010664074	0.263346383994114	9.73999977111816
0.29480803435243	0.0471271671929359	9.84000015258789
0.297809423013466	-0.359167412999147	9.9399995803833
0.30081079334138	0.301923943462162	10.039999961853
0.303812182002415	1.18485118068321	10.1400003433228
0.306808859051213	1.7308933216553	10.2399997711182
0.309810247712248	2.45135515563822	10.3400001525879
0.312806943094167	3.17730570360306	10.4399995803833
0.315808295088959	4.00395478259151	10.539999961853
0.318809683749995	4.4620755552611	10.6400003433228
0.321808725771472	5.49719242740584	10.7399997711182
0.324810114432508	6.38072423036025	10.8400001525879
